partition,label
"['said', 'nichola', 'prove', 'like', 'talk', 'like', 'well', 'forgiv', 'sónya', 'drew', 'kiss', 'oh', 'nice', 'thought', 'natásha', 'sónya', 'nichola', 'gone', 'conservatori', 'follow', 'call', 'borí', 'borí', 'come', 'said', 'sli', 'signific', 'look', 'someth', 'tell', 'led', 'conservatori', 'place', 'among', 'tub', 'hide', 'borí', 'follow', 'smile', 'someth', 'ask', 'grew', 'confus', 'glanc']",c
"['round', 'see', 'doll', 'thrown', 'one', 'tub', 'pick', 'kiss', 'doll', 'said', 'borí', 'look', 'attent', 'kindli', 'eager', 'face', 'repli', 'want', 'well', 'come', 'said', 'went', 'among', 'plant', 'threw', 'doll', 'closer', 'closer', 'whisper', 'caught', 'young', 'offic', 'cuff', 'look', 'solemn', 'fear', 'appear', 'flush', 'face', 'would', 'like', 'kiss', 'whisper', 'almost', 'inaud', 'glanc', 'brow', 'smile', 'almost', 'cri', 'excit', 'borí', 'blush', 'funni']",c
"['said', 'bend', 'blush', 'still', 'wait', 'noth', 'suddenli', 'jump', 'onto', 'tub', 'higher', 'embrac', 'slender', 'bare', 'arm', 'clasp', 'neck', 'toss', 'back', 'hair', 'kiss', 'full', 'lip', 'slip', 'among', 'flowerpot', 'side', 'tub', 'stood', 'hang', 'head', 'natásha', 'said', 'know', 'love', 'love', 'natásha', 'broke', 'ye', 'plea', 'let', 'u', 'like', 'anoth', 'four', 'year', 'ask', 'hand', 'natásha', 'consid', 'thirteen']",c
"['fourteen', 'fifteen', 'sixteen', 'count', 'slender', 'littl', 'finger', 'right', 'settl', 'smile', 'joy', 'satisfact', 'lit', 'eager', 'face', 'settl', 'repli', 'borí', 'forev', 'said', 'littl', 'girl', 'till', 'death', 'took', 'arm', 'happi', 'face', 'went', 'adjoin', 'sit', 'room', 'chapter', 'xiv', 'receiv', 'visitor', 'countess', 'tire', 'gave', 'order', 'admit', 'porter', 'told', 'sure', 'invit', 'dinner', 'came', 'congratul', 'countess', 'wish', 'têteàtêt', 'talk', 'friend', 'childhood', 'princess', 'anna', 'mikháylovna', 'seen', 'properli', 'sinc', 'return', 'petersburg']",c
"['anna', 'mikháylovna', 'tearworn', 'pleasant', 'face', 'drew', 'chair', 'nearer', 'countess', 'quit', 'frank', 'said', 'anna', 'mikháylovna', 'mani', 'left', 'u', 'old', 'friend', 'valu', 'friendship', 'anna', 'mikháylovna', 'look', 'véra', 'paus', 'countess', 'press', 'friend', 'hand', 'véra', 'said', 'eldest', 'daughter', 'evid', 'favorit', 'littl', 'tact', 'see', 'want', 'go', 'girl', 'handsom', 'véra', 'smile', 'contemptu', 'seem', 'hurt', 'told', 'sooner', 'mamma', 'would', 'gone', 'repli']",c
"['rose', 'go', 'room', 'pas', 'sit', 'room', 'notic', 'two', 'coupl', 'sit', 'one', 'pair', 'window', 'stop', 'smile', 'scorn', 'sónya', 'sit', 'close', 'nichola', 'copi', 'vers', 'first', 'ever', 'written', 'borí', 'natásha', 'window', 'ceas', 'talk', 'véra', 'enter', 'sónya', 'natásha', 'look', 'véra', 'guilti', 'happi', 'face', 'pleasant', 'touch', 'see', 'littl', 'girl', 'love', 'appar', 'sight', 'rous', 'pleasant', 'feel', 'véra', 'often', 'ask', 'take', 'thing', 'said', 'room', 'took', 'inkstand', 'nichola', 'minut']",c
"['minut', 'said', 'dip', 'pen', 'alway', 'manag', 'thing', 'wrong', 'time', 'continu', 'véra', 'came', 'rush', 'draw', 'room', 'everyon', 'felt', 'asham', 'though', 'said', 'quit', 'perhap', 'reason', 'one', 'repli', 'four', 'simpli', 'look', 'one', 'anoth', 'linger', 'room', 'inkstand', 'hand', 'age', 'secret', 'natásha', 'borí', 'two', 'nonsens', 'véra', 'matter', 'said', 'natásha', 'defens', 'speak', 'gentli', 'seem', 'day', 'ever', 'kind', 'affection', 'everyon', 'silli']",c
"['said', 'véra', 'asham', 'secret', 'inde', 'secret', 'answer', 'natásha', 'get', 'warmer', 'interfer', 'berg', 'think', 'said', 'véra', 'never', 'anyth', 'wrong', 'behavior', 'tell', 'mamma', 'behav', 'borí', 'natálya', 'ilyníchna', 'behav', 'well', 'remark', 'borí', 'noth', 'complain', 'borí', 'diplomat', 'realli', 'tiresom', 'said', 'natásha', 'mortifi', 'voic', 'trembl', 'slightli', 'use', 'word', 'diplomat', 'much', 'vogu', 'among', 'child', 'special']",c
"['sen', 'attach', 'bother', 'ad', 'turn', 'véra', 'never', 'understand', 'never', 'love', 'anyon', 'heart', 'madam', 'de', 'genli', 'noth', 'nicknam', 'bestow', 'véra', 'nichola', 'consid', 'sting', 'greatest', 'pleasur', 'unpleas', 'peopl', 'go', 'flirt', 'berg', 'much', 'plea', 'finish', 'quickli', 'shall', 'rate', 'run', 'young', 'man', 'visitor', 'well', 'done', 'want', 'put', 'nichola', 'said', 'unpleas', 'thing', 'everyon', 'upset', 'let', 'go', 'nurseri', 'four']",c
"['like', 'flock', 'scare', 'bird', 'got', 'left', 'room', 'unpleas', 'thing', 'said', 'remark', 'véra', 'said', 'none', 'anyon', 'madam', 'de', 'genli', 'madam', 'de', 'genli', 'shout', 'laugh', 'voic', 'door', 'handsom', 'véra', 'produc', 'irrit', 'unpleas', 'effect', 'everyon', 'smile', 'evid', 'unmov', 'said', 'went', 'look', 'glass', 'arrang', 'hair', 'scarf', 'look', 'handsom', 'face', 'seem', 'becom', 'still', 'colder', 'calmer', 'draw', 'room', 'convers', 'still', 'go', 'ah', 'dear', 'said', 'countess', 'life', 'rose', 'either', 'know', 'rate', 'live']",c
"['mean', 'last', 'long', 'club', 'easygo', 'natur', 'even', 'countri', 'get', 'rest', 'theatric', 'hunt', 'heaven', 'know', 'besid', 'let', 'talk', 'tell', 'manag', 'everyth', 'often', 'wonder', 'annettehow', 'age', 'rush', 'alon', 'carriag', 'moscow', 'petersburg', 'minist', 'great', 'peopl', 'know', 'deal', 'quit', 'astonish', 'get', 'thing', 'settl', 'possibl', 'ah', 'love', 'answer', 'anna', 'mikháylovna', 'god', 'grant', 'never', 'know', 'left', 'widow', 'without', 'mean', 'son']",c
"['love', 'distract', 'one', 'learn', 'mani', 'thing', 'ad', 'certain', 'pride', 'lawsuit', 'taught', 'much', 'want', 'see', 'one', 'big', 'peopl', 'write', 'note', 'princess', 'soandso', 'desir', 'interview', 'andso', 'take', 'cab', 'go', 'two', 'three', 'four', 'timestil', 'get', 'want', 'mind', 'think', 'well', 'appli', 'bóri', 'ask', 'countess', 'see', 'alreadi', 'offic', 'guard', 'nichola', 'go', 'cadet', 'one', 'interest', 'appli', 'princ', 'vasíli', 'kind']",c
"['agre', 'everyth', 'put', 'matter', 'emperor', 'said', 'princess', 'anna', 'mikháylovna', 'enthusiast', 'quit', 'forget', 'humili', 'endur', 'gain', 'end', 'princ', 'vasíli', 'age', 'much', 'ask', 'countess', 'seen', 'sinc', 'act', 'togeth', 'rumyántsov', 'theatric', 'expect', 'forgotten', 'paid', 'attent', 'day', 'said', 'countess', 'smile', 'ever', 'repli', 'anna', 'mikháylovna', 'overflow', 'amiabl', 'posit', 'turn', 'head', 'said', 'sorri', 'littl', 'dear', 'princess', 'command', 'ye', 'fine', 'fellow']",c
"['kind', 'relat', 'natali', 'know', 'love', 'son', 'would', 'anyth', 'happi', 'affair', 'bad', 'way', 'posit', 'terribl', 'one', 'continu', 'anna', 'mikháylovna', 'sadli', 'drop', 'voic', 'wretch', 'lawsuit', 'take', 'make', 'progress', 'would', 'believ', 'liter', 'penni', 'know', 'equip', 'borí', 'took', 'handkerchief', 'began', 'cri', 'need', 'five', 'hundr', 'rubl', 'one', 'twentyfiverubl', 'note', 'state', 'hope', 'count', 'cyril', 'vladímirovich', 'bezúkhov', 'assist', 'godsony', 'know', 'bóri', 'godfatherand', 'allow', 'someth', 'mainten']",c
"['troubl', 'thrown', 'away', 'shall', 'abl', 'equip', 'countess', 'eye', 'fill', 'tear', 'ponder', 'silenc', 'often', 'think', 'though', 'perhap', 'sin', 'said', 'princess', 'live', 'count', 'cyril', 'vladímirovich', 'bezúkhov', 'rich', 'alon', 'tremend', 'fortun', 'life', 'worth', 'burden', 'bóri', 'life', 'begin', 'sure', 'leav', 'someth', 'borí', 'said', 'countess', 'heaven', 'know', 'dear', 'rich', 'grande', 'selfish', 'still', 'take', 'borí', 'go', 'see', 'shall', 'speak', 'straight', 'let', 'peopl', 'think']",c
"['realli', 'son', 'fate', 'stake', 'princess', 'rose', 'two', 'clock', 'dine', 'four', 'time', 'like', 'practic', 'petersburg', 'ladi', 'know', 'make', 'time', 'anna', 'mikháylovna', 'sent', 'someon', 'call', 'son', 'went', 'anteroom', 'goodbi', 'dear', 'said', 'countess', 'saw', 'door', 'ad', 'whisper', 'son', 'hear', 'wish', 'good', 'luck', 'go', 'count', 'cyril', 'vladímirovich', 'dear', 'said', 'count', 'come', 'dine', 'hall', 'anteroom', 'ad']",c
"['better', 'ask', 'pierr', 'dine', 'u', 'hous', 'know', 'danc', 'child', 'sure', 'invit', 'dear', 'see', 'tará', 'distinguish', 'today', 'say', 'count', 'orlóv', 'never', 'gave', 'dinner', 'chapter', 'xv', 'dear', 'borí', 'said', 'princess', 'anna', 'mikháylovna', 'son', 'countess', 'rostóva', 'carriag', 'seat', 'drove', 'straw', 'cover', 'street', 'turn', 'wide', 'courtyard', 'count', 'cyril', 'vladímirovich', 'bezúkhov', 'hous', 'dear', 'borí', 'said', 'mother', 'draw', 'hand', 'beneath', 'old', 'mantl', 'lay', 'timidli', 'tenderli', 'son', 'arm', 'affection', 'attent', 'count']",c
"['cyril', 'vladímirovich', 'godfath', 'futur', 'depend', 'rememb', 'dear', 'nice', 'well', 'know', 'knew', 'anyth', 'besid', 'humili', 'would', 'come', 'answer', 'son', 'coldli', 'promis', 'sake', 'although', 'hall', 'porter', 'saw', 'someon', 'carriag', 'stand', 'entranc', 'scrutin', 'mother', 'son', 'without', 'ask', 'announc', 'pas', 'straight', 'glass', 'porch', 'row', 'statu', 'nich', 'look', 'significantli', 'ladi', 'old', 'cloak', 'ask', 'whether', 'want', 'count', 'princess', 'hear', 'wish', 'see', 'count', 'said', 'excel', 'wors', 'today']",c
"['excel', 'receiv', 'anyon', 'may', 'well', 'go', 'back', 'said', 'son', 'french', 'dear', 'exclaim', 'mother', 'imploringli', 'lay', 'hand', 'arm', 'touch', 'might', 'sooth', 'rous', 'borí', 'said', 'look', 'inquiringli', 'mother', 'without', 'take', 'cloak', 'friend', 'said', 'anna', 'mikháylovna', 'gentl', 'tone', 'address', 'hall', 'porter', 'know', 'count', 'cyril', 'vladímirovich', 'ill', 'come', 'relat', 'shall', 'disturb', 'friend', 'need', 'see', 'princ', 'vasíli', 'sergéevich', 'stay', 'plea', 'announc', 'hall', 'porter', 'sullenli', 'pull', 'bell', 'rang', 'upstair']",c
"['turn', 'away', 'princess', 'drubetskáya', 'see', 'princ', 'vasíli', 'sergéevich', 'call', 'footman', 'dress', 'knee', 'breech', 'shoe', 'swallowtail', 'coat', 'ran', 'downstair', 'look', 'halfway', 'land', 'mother', 'smooth', 'fold', 'dy', 'silk', 'dress', 'larg', 'venetian', 'mirror', 'wall', 'troddendown', 'shoe', 'briskli', 'ascend', 'carpet', 'stair', 'dear', 'said', 'son', 'stimul', 'touch', 'promis', 'son', 'lower', 'eye', 'follow', 'quietli', 'enter', 'larg', 'hall', 'one', 'door', 'led', 'apart', 'assign', 'princ', 'vasíli', 'mother', 'son', 'reach', 'middl', 'hall', 'ask', 'way']",c
"['elderli', 'footman', 'sprung', 'enter', 'bronz', 'handl', 'one', 'door', 'turn', 'princ', 'vasíli', 'came', 'outwear', 'velvet', 'coat', 'singl', 'star', 'breast', 'custom', 'hometak', 'leav', 'goodlook', 'darkhair', 'man', 'celebr', 'petersburg', 'doctor', 'lorrain', 'certain', 'said', 'princ', 'princ', 'humanum', 'est', 'errar', 'repli', 'doctor', 'swallow', 'r', 'pronounc', 'latin', 'word', 'french', 'accent', 'err', 'human', 'well', 'well', 'see', 'anna', 'mikháylovna', 'son', 'princ', 'vasíli', 'dismiss', 'doctor', 'bow', 'approach', 'silent', 'look', 'inquiri', 'son', 'notic', 'express']",c
"['profound', 'sorrow', 'suddenli', 'cloud', 'mother', 'face', 'smile', 'slightli', 'ah', 'princ', 'sad', 'circumst', 'meet', 'dear', 'invalid', 'said', 'though', 'unawar', 'cold', 'offens', 'look', 'fix', 'princ', 'vasíli', 'stare', 'borí', 'questioningli', 'perplex', 'borí', 'bow', 'polit', 'princ', 'vasíli', 'without', 'acknowledg', 'bow', 'turn', 'anna', 'mikháylovna', 'answer', 'queri', 'movement', 'head', 'lip', 'indic', 'littl', 'hope', 'patient', 'possibl', 'exclaim', 'anna', 'mikháylovna', 'oh', 'aw', 'terribl', 'think', 'son', 'ad', 'indic', 'borí', 'want', 'thank', 'borí', 'bow', 'polit', 'believ', 'princ']",c
"['mother', 'heart', 'never', 'forget', 'done', 'u', 'glad', 'abl', 'servic', 'dear', 'anna', 'mikháylovna', 'said', 'princ', 'vasíli', 'arrang', 'lace', 'frill', 'tone', 'manner', 'moscow', 'anna', 'mikháylovna', 'place', 'oblig', 'assum', 'air', 'much', 'greater', 'import', 'done', 'petersburg', 'anna', 'schérer', 'recept', 'tri', 'serv', 'well', 'show', 'worthi', 'ad', 'address', 'borí', 'sever', 'glad', 'leav', 'went', 'usual', 'tone', 'indiffer', 'await', 'order', 'join', 'new', 'regiment', 'excel', 'repli', 'borí', 'betray', 'neither', 'annoy', 'princ']",c
"['brusqu', 'manner', 'desir', 'enter', 'convers', 'speak', 'quietli', 'respect', 'princ', 'gave', 'search', 'glanc', 'live', 'mother', 'live', 'countess', 'rostóva', 'repli', 'borí', 'ad', 'excel', 'ilyá', 'rostóv', 'marri', 'natali', 'shinshiná', 'said', 'anna', 'mikháylovna', 'know', 'know', 'answer', 'princ', 'vasíli', 'monoton', 'voic', 'never', 'could', 'understand', 'natali', 'made', 'mind', 'marri', 'unlick', 'bear', 'perfectli', 'absurd', 'stupid', 'fellow', 'gambler', 'told', 'kind', 'man', 'princ', 'said', 'anna', 'mikháylovna', 'pathet', 'smile', 'though', 'knew', 'count', 'rostóv', 'deserv', 'censur']",c
"['ask', 'hard', 'poor', 'old', 'man', 'doctor', 'say', 'ask', 'princess', 'paus', 'worn', 'face', 'express', 'deep', 'sorrow', 'give', 'littl', 'hope', 'repli', 'princ', 'like', 'thank', 'uncl', 'kind', 'borí', 'godson', 'ad', 'tone', 'suggest', 'fact', 'ought', 'give', 'princ', 'vasíli', 'much', 'satisfact', 'princ', 'vasíli', 'becam', 'thought', 'frown', 'anna', 'mikháylovna', 'saw', 'afraid', 'find', 'rival', 'count', 'bezúkhov', 'fortun', 'hasten', 'reassur', 'sincer', 'affect', 'devot', 'uncl', 'said', 'utter', 'word', 'peculiar', 'assur', 'unconcern']",c
"['know', 'charact', 'nobl', 'upright', 'see', 'one', 'except', 'young', 'princess', 'still', 'young', 'bent', 'head', 'continu', 'whisper', 'perform', 'final', 'duti', 'princ', 'priceless', 'last', 'moment', 'make', 'thing', 'wors', 'absolut', 'necessari', 'prepar', 'ill', 'woman', 'princ', 'smile', 'tenderli', 'alway', 'know', 'say', 'thing', 'absolut', 'must', 'see', 'howev', 'pain', 'may', 'use', 'suffer', 'evid', 'princ', 'understood', 'also', 'understood', 'done', 'anna', 'pávlovna', 'would', 'difficult', 'get', 'rid', 'anna', 'mikháylovna']",c
"['would', 'meet', 'tri', 'dear', 'anna', 'mikháylovna', 'said', 'let', 'u', 'wait', 'even', 'doctor', 'expect', 'crisi', 'one', 'delay', 'princ', 'moment', 'consid', 'welfar', 'soul', 'stake', 'ah', 'aw', 'duti', 'christian', 'door', 'one', 'inner', 'room', 'open', 'one', 'princess', 'count', 'niec', 'enter', 'cold', 'stern', 'face', 'length', 'bodi', 'strikingli', 'proport', 'short', 'leg', 'princ', 'vasíli', 'turn', 'well', 'still', 'expect', 'nois', 'said', 'princess', 'look']",c
"['anna', 'mikháylovna', 'stranger', 'ah', 'dear', 'hardli', 'knew', 'said', 'anna', 'mikháylovna', 'happi', 'smile', 'ambl', 'lightli', 'count', 'niec', 'come', 'servic', 'help', 'nurs', 'uncl', 'imagin', 'gone', 'sympathet', 'turn', 'eye', 'princess', 'gave', 'repli', 'even', 'smile', 'left', 'room', 'anna', 'mikháylovna', 'took', 'glove', 'occupi', 'posit', 'conquer', 'settl', 'armchair', 'invit', 'princ', 'vasíli', 'take', 'seat', 'besid', 'borí', 'said', 'son', 'smile', 'shall', 'go', 'see', 'count', 'uncl', 'dear']",c
"['better', 'go', 'pierr', 'meanwhil', 'forget', 'give', 'rostóv', 'invit', 'ask', 'dinner', 'suppos', 'go', 'continu', 'turn', 'princ', 'contrari', 'repli', 'princ', 'plainli', 'becom', 'depress', 'shall', 'glad', 'reliev', 'young', 'man', 'count', 'ask', 'shrug', 'shoulder', 'footman', 'conduct', 'borí', 'one', 'flight', 'stair', 'anoth', 'pierr', 'room', 'chapter', 'xvi', 'pierr', 'manag', 'choos', 'career', 'petersburg', 'expel', 'riotou', 'conduct', 'sent', 'moscow', 'stori', 'told']",c
"['count', 'rostóv', 'true', 'pierr', 'taken', 'part', 'tie', 'policeman', 'bear', 'day', 'moscow', 'stay', 'usual', 'father', 'hous', 'though', 'expect', 'stori', 'escapad', 'would', 'alreadi', 'known', 'moscow', 'ladi', 'fatherwho', 'never', 'favor', 'dispos', 'toward', 'himwould', 'use', 'turn', 'count', 'nevertheless', 'day', 'arriv', 'went', 'father', 'part', 'hous', 'enter', 'draw', 'room', 'princess', 'spent', 'time', 'greet', 'ladi', 'two', 'sit', 'embroideri', 'frame', 'third', 'read', 'aloud', 'eldest', 'readingth', 'one', 'met', 'anna', 'mikháylovna', 'two', 'younger', 'one']",c
"['embroid', 'rosi', 'pretti', 'differ', 'one', 'littl', 'mole', 'lip', 'made', 'much', 'prettier', 'pierr', 'receiv', 'corp', 'leper', 'eldest', 'princess', 'paus', 'read', 'silent', 'stare', 'frighten', 'eye', 'second', 'assum', 'precis', 'express', 'youngest', 'one', 'mole', 'cheer', 'live', 'disposit', 'bent', 'frame', 'hide', 'smile', 'probabl', 'evok', 'amus', 'scene', 'foresaw', 'drew', 'wool', 'canva', 'scarc', 'abl', 'refrain', 'laugh', 'stoop', 'tri', 'make', 'pattern', 'cousin', 'said', 'pierr', 'recogn']",c
"['recogn', 'well', 'well', 'count', 'see', 'ask', 'pierr', 'awkwardli', 'usual', 'unabash', 'count', 'suffer', 'physic', 'mental', 'appar', 'done', 'best', 'increas', 'mental', 'suffer', 'see', 'count', 'pierr', 'ask', 'hm', 'wish', 'kill', 'kill', 'outright', 'see', 'olga', 'go', 'see', 'whether', 'uncl', 'beef', 'tea', 'readyit', 'almost', 'time', 'ad', 'give', 'pierr', 'understand', 'busi', 'busi', 'make', 'father', 'comfort', 'evid', 'pierr', 'busi', 'caus', 'annoy', 'olga', 'went', 'pierr', 'stood', 'look', 'sister', 'bow']",c
"['said', 'go', 'room', 'let', 'know', 'see', 'left', 'room', 'follow', 'low', 'ring', 'laughter', 'sister', 'mole', 'next', 'day', 'princ', 'vasíli', 'arriv', 'settl', 'count', 'hous', 'sent', 'pierr', 'said', 'dear', 'fellow', 'go', 'behav', 'petersburg', 'end', 'badli', 'say', 'count', 'ill', 'must', 'see', 'sinc', 'pierr', 'disturb', 'spent', 'whole', 'time', 'room', 'upstair', 'borí', 'appear', 'door', 'pierr', 'pace', 'room']",c
"['stop', 'occasion', 'corner', 'make', 'menac', 'gestur', 'wall', 'run', 'sword', 'invis', 'foe', 'glare', 'savag', 'spectacl', 'resum', 'walk', 'mutter', 'indistinct', 'word', 'shrug', 'shoulder', 'gesticul', 'england', 'done', 'said', 'scowl', 'point', 'finger', 'someon', 'unseen', 'mr', 'pitt', 'traitor', 'nation', 'right', 'man', 'sentenc', 'pierrewho', 'moment', 'imagin', 'napoleon', 'person', 'effect', 'danger', 'cross', 'strait', 'dover', 'captur', 'londoncould', 'pronounc', 'pitt', 'sentenc', 'saw', 'wellbuilt', 'handsom', 'young', 'offic', 'enter', 'room', 'pierr', 'paus', 'left', 'moscow', 'borí', 'boy']",c
"['fourteen', 'quit', 'forgotten', 'usual', 'impuls', 'hearti', 'way', 'took', 'borí', 'hand', 'friendli', 'smile', 'rememb', 'ask', 'borí', 'quietli', 'pleasant', 'smile', 'come', 'mother', 'see', 'count', 'seem', 'well', 'ye', 'seem', 'ill', 'peopl', 'alway', 'disturb', 'answer', 'pierr', 'tri', 'rememb', 'young', 'man', 'borí', 'felt', 'pierr', 'recogn', 'consid', 'necessari', 'introduc', 'without', 'experienc', 'least', 'embarrass', 'look', 'pierr', 'straight', 'face', 'count', 'rostóv', 'ask', 'come', 'dinner', 'today', 'said', 'consider', 'paus', 'made', 'pierr', 'feel', 'uncomfort', 'ah', 'count', 'rostóv']",c
"['exclaim', 'pierr', 'joy', 'son', 'ilyá', 'fanci', 'know', 'first', 'rememb', 'went', 'sparrow', 'hill', 'madam', 'jacquot', 'age', 'mistaken', 'said', 'borí', 'deliber', 'bold', 'slightli', 'sarcast', 'smile', 'borí', 'son', 'princess', 'anna', 'mikháylovna', 'drubetskáya', 'rostóv', 'father', 'ilyá', 'son', 'nichola', 'never', 'knew', 'madam', 'jacquot', 'pierr', 'shook', 'head', 'arm', 'attack', 'mosquito', 'bee', 'oh', 'dear', 'think', 'mix', 'everyth', 'one', 'mani', 'rel', 'moscow', 'borí', 'cours', 'well']",c
"['know', 'think', 'boulogn', 'expedit', 'english', 'come', 'badli', 'know', 'napoleon', 'get', 'across', 'channel', 'think', 'expedit', 'quit', 'feasibl', 'villeneuv', 'make', 'mess', 'thing', 'borí', 'knew', 'noth', 'boulogn', 'expedit', 'read', 'paper', 'first', 'time', 'heard', 'villeneuv', 'name', 'moscow', 'occupi', 'dinner', 'parti', 'scandal', 'polit', 'said', 'quiet', 'iron', 'tone', 'know', 'noth', 'thought', 'moscow', 'chiefli', 'busi', 'gossip', 'continu', 'talk', 'father', 'pierr', 'smile', 'goodnatur']",c
